"","logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","contrast","log.sca.pval"
"WP_011132078.1...5810",1.38081661860148,-0.205549399058023,8.24152959643772,2.25968512234628e-06,4.23393633450145e-05,5.11537121409604,"WP_011132078.1",10,7.31464412265686,4.33707339663218e-06,5.4175372954423e-05,"Plongterm - P2",NA
"WP_011133279.1...5811",1.28996547063192,3.03845977783203,6.69183930981221,1.91076663340666e-05,0.000184662408507745,2.91145828750178,"WP_011133279.1",84,7.30800244619613,4.38094169662121e-06,5.4247486747727e-05,"Plongterm - P2",NA
"WP_011132959.1...5812",-3.87933460871378,-3.47439479827881,-7.1688610138369,9.59468596352846e-06,0.000109302662496516,3.62353177688127,"WP_011132959.1",6,-7.28165416727441,4.55964376831319e-06,5.59735579834309e-05,"Plongterm - P2",NA
"WP_011132861.1...5813",-2.33558734258016,-2.64256461461385,-7.53287153628004,5.7835514303081e-06,7.90989866340136e-05,4.14634589826867,"WP_011132861.1",7,-7.26833720702786,4.65287714420529e-06,5.66298893448575e-05,"Plongterm - P2",NA
"WP_011131670.1...5814",1.47328042984009,0.484659830729165,7.27309902114696,8.2860069867375e-06,9.91535625975983e-05,3.77503564605387,"WP_011131670.1",15,7.23348010521785,4.90657453807671e-06,5.92115435781461e-05,"Plongterm - P2",NA
"WP_011131834.1...5815",1.2477707862854,4.22435394922892,6.63876362770698,2.06679206196419e-05,0.000192360254656013,2.83029931543301,"WP_011131834.1",99,7.21147698044563,5.07420515462482e-06,6.07199003376953e-05,"Plongterm - P2",NA
"WP_011133228.1...5816",-2.60675477981568,1.4666101137797,-7.10823622753728,1.04555060388435e-05,0.000117233390545773,3.53474827928623,"WP_011133228.1",10,-7.18266923383311,5.30286991726189e-06,6.2927389684841e-05,"Plongterm - P2",NA
"WP_011132726.1...5817",1.88885800043742,0.315304120381672,8.0393037560232,2.93723408564725e-06,5.10075772922157e-05,4.8452329229006,"WP_011132726.1",6,7.17592881051081,5.35792733071789e-06,6.30552770160519e-05,"Plongterm - P2",NA
"WP_011131966.1...5818",-1.36490170160929,2.78125254313151,-6.83341534889326,1.5526377093509e-05,0.000156805397029481,3.12604081302755,"WP_011131966.1",23,-7.16881412822555,5.4166968934936e-06,6.32243965273351e-05,"Plongterm - P2",NA
"WP_011133176.1...5819",1.81420310338339,1.82338603337606,7.32387816580325,7.71855414105067e-06,9.47656165963299e-05,3.84831644746606,"WP_011133176.1",11,7.1620210128017,5.4734454779496e-06,6.33673687853677e-05,"Plongterm - P2",NA
"WP_011132088.1...5820",1.42874670028687,5.41918198267619,7.06596610214835,1.11040808779017e-05,0.000120703902062076,3.47255205309895,"WP_011132088.1",214,7.14873513132871,5.58625521154867e-06,6.38877152002086e-05,"Plongterm - P2",NA
"WP_011132948.1...5821",1.31329774856567,2.92037804921468,6.67974720806963,1.945179864899e-05,0.000184662408507745,2.8930023741273,"WP_011132948.1",29,7.14619271631879,5.60812106743404e-06,6.38877152002086e-05,"Plongterm - P2",NA
"WP_011132889.1...5822",-1.80541531244914,-0.545270442962647,-7.51795173047044,5.90289888769359e-06,7.90989866340136e-05,4.12525917685362,"WP_011132889.1",9,-7.13161169913784,5.73528104911265e-06,6.4182162213021e-05,"Plongterm - P2",NA
"WP_011132532.1...5823",1.51772705713908,-0.726016839345296,7.90607279395795,3.50010335834328e-06,5.66380361622822e-05,4.66450829563038,"WP_011132532.1",9,7.13150074710944,5.73626023758419e-06,6.4182162213021e-05,"Plongterm - P2",NA
"WP_011132825.1...5824",1.71177911758423,5.29591147104899,6.98379261251284,1.24904860246877e-05,0.00013373272255004,3.35095071279605,"WP_011132825.1",222,7.12778183809637,5.76918312027155e-06,6.4182162213021e-05,"Plongterm - P2",NA
"WP_011131842.1...5825",1.4696577390035,4.62925958633423,6.75036583895473,1.75309728920521e-05,0.000172166244126084,3.00050028484198,"WP_011131842.1",24,7.1093481692348,5.93534310175362e-06,6.55188261774974e-05,"Plongterm - P2",NA
"WP_011132584.1...5826",-1.75927559534709,1.30691607793172,-7.39347514232034,7.0070619961038e-06,8.90897882361769e-05,3.94819990409411,"WP_011132584.1",10,-7.09919399959299,6.02902248933065e-06,6.56429691879751e-05,"Plongterm - P2",NA
"WP_011132560.1...5827",-2.11771599451701,-0.369835694630941,-7.62918058273661,5.07242185787146e-06,7.2222121598877e-05,4.281769394694,"WP_011132560.1",6,-7.09814547208972,6.03878438456793e-06,6.56429691879751e-05,"Plongterm - P2",NA
"WP_011133237.1...5828",1.19939915339152,5.82089281082153,6.80357131118943,1.62171862549381e-05,0.000162628684697407,3.08103676013192,"WP_011133237.1",167,7.06309380165572,6.37490683904753e-06,6.87717222636642e-05,"Plongterm - P2",NA
"WP_011132620.1...5829",-1.87060944239298,2.80544980367025,-6.6813069755677,1.94070417822558e-05,0.000184662408507745,2.89538415085614,"WP_011132620.1",24,-7.03462144238266,6.66245580036994e-06,7.13333613513293e-05,"Plongterm - P2",NA
"WP_011133079.1...5830",1.34186093012492,4.07482814788818,6.46459255849525,2.68110322021453e-05,0.000229993432866596,2.56121939602126,"WP_011133079.1",39,7.01135526211744,6.90757919714916e-06,7.31453311314154e-05,"Plongterm - P2",NA
"WP_011133066.1...5831",1.527716477712,6.21437056859334,6.53764608200185,2.40267229893979e-05,0.000212509649297532,2.67459586878606,"WP_011133066.1",104,7.00886033035404,6.93442394855413e-06,7.31453311314154e-05,"Plongterm - P2",NA
"WP_011131751.1...5832",1.6907811164856,-2.41389338175456,8.13204274127695,2.60291414444271e-06,4.69183511605875e-05,4.96973602431768,"WP_011131751.1",6,6.99202257001459,7.11849517224695e-06,7.41717398605014e-05,"Plongterm - P2",NA
"WP_011132118.1...5833",1.23326826095581,4.29599809646606,6.3854059514086,3.02193236204809e-05,0.000247312165721637,2.43748156133048,"WP_011132118.1",77,6.99045387232931,7.13590474781509e-06,7.41717398605014e-05,"Plongterm - P2",NA
"WP_011132824.1...5834",1.80684741338094,0.430749734242757,7.32377436293887,7.71967101486957e-06,9.47656165963299e-05,3.8481669951213,"WP_011132824.1",9,6.98186763194049,7.23199466879112e-06,7.4312366800587e-05,"Plongterm - P2",NA
"WP_011133137.1...5835",1.52830330530803,4.90526485443115,6.68343873957748,1.93460483501092e-05,0.000184662408507745,2.89863882567617,"WP_011133137.1",166,6.97993545483328,7.25380546719213e-06,7.4312366800587e-05,"Plongterm - P2",NA
"WP_011131711.1...5836",1.0428417523702,1.16551637649536,6.88280528157855,1.4450882773997e-05,0.00015020479613264,3.20025110522125,"WP_011131711.1",19,6.95341802667131,7.56025006872516e-06,7.68985435561759e-05,"Plongterm - P2",NA
"WP_011132873.1...5837",-2.65757671991984,1.31847445170085,-6.58725808422516,2.23117480934668e-05,0.000203666213366005,2.75116748950102,"WP_011132873.1",25,-6.94016655650649,7.71847663296103e-06,7.74249998140435e-05,"Plongterm - P2",NA
"WP_011132540.1...5838",1.16003592809042,3.27308448155721,6.29693945434218,3.45768229717649e-05,0.00027661458377412,2.29820290073958,"WP_011132540.1",50,6.93997814103726,7.72075138595097e-06,7.74249998140435e-05,"Plongterm - P2",NA
"WP_011132105.1...5839",-2.69652891159057,3.81383260091146,-6.52664082074867,2.44257649575643e-05,0.000214705489503528,2.6575637606809,"WP_011132105.1",59,-6.93142197917928,7.82479905673605e-06,7.79196773202247e-05,"Plongterm - P2",NA
"WP_011819929.1...5840",1.31563170750935,6.08522335688273,6.37028610296131,3.09207621688524e-05,0.000251606659019691,2.4137552168416,"WP_011819929.1",85,6.92024216428226,7.96298479537191e-06,7.86614021058551e-05,"Plongterm - P2",NA
"WP_011131863.1...5841",1.19685284296671,2.61100228627523,6.29259718840246,3.48071502048935e-05,0.000276901574814348,2.29133828083789,"WP_011131863.1",51,6.91650384755978,8.0097635571271e-06,7.86614021058551e-05,"Plongterm - P2",NA
"WP_011132431.1...5842",-1.35808165868124,2.22755734125773,-6.41415977005726,2.89314676736712e-05,0.000240926374077823,2.48251414261239,"WP_011132431.1",33,-6.89744489371253,8.25279992601314e-06,8.04930622920734e-05,"Plongterm - P2",NA
"WP_011133172.1...5843",1.84580024083455,3.77780485153198,6.45465952401456,2.72152574827774e-05,0.00023206303386512,2.54574608444885,"WP_011133172.1",37,6.89264640781966,8.31520626894975e-06,8.05500253536357e-05,"Plongterm - P2",NA
"WP_011133300.1...5844",1.86684815088908,2.20012267430624,6.49788985545455,2.55017693224836e-05,0.000221429997044004,2.61298805875694,"WP_011133300.1",28,6.88250905949486,8.44868816761189e-06,8.12900807478333e-05,"Plongterm - P2",NA
"WP_011133147.1...5845",-4.10875082015991,5.84384441375732,-6.50546536166093,2.52134672980773e-05,0.000220269800199154,2.62474437523861,"WP_011133147.1",56,-6.87296501117614,8.57642327868402e-06,8.19652801935976e-05,"Plongterm - P2",NA
"WP_011132989.1...5846",-1.79702838261922,0.443963686625162,-7.71195591182781,4.53556005338719e-06,6.79856580634038e-05,4.39720861124847,"WP_011132989.1",6,-6.8676875794296,8.64792765263726e-06,8.20976598490364e-05,"Plongterm - P2",NA
"WP_036930785.1...5847",-1.67912594477336,-1.52385520935059,-7.4505690310655,6.47553600927552e-06,8.45978282312691e-05,4.0296635589494,"WP_036930785.1",8,-6.86188143055517,8.72732217295561e-06,8.23026938694622e-05,"Plongterm - P2",NA
"WP_011133175.1...5848",2.13334449132284,0.727415243784587,6.84200035044439,1.53334955801242e-05,0.000156805397029481,3.13896412484154,"WP_011133175.1",9,6.75313164385059,1.03653312412752e-05,9.71067874182623e-05,"Plongterm - P2",NA
"WP_011132805.1...5849",-1.20617469151815,2.91809908548991,-6.14807293251151,4.34788934326389e-05,0.000325862864463567,2.06134866238314,"WP_011132805.1",39,-6.69290158373943,1.14091722756389e-05,0.000106187328892221,"Plongterm - P2",NA
"WP_011133103.1...5850",1.23860025405884,-1.41191085179647,8.19631443571713,2.39518181484425e-06,4.37274218504899e-05,5.05540421639905,"WP_011133103.1",8,6.65485202042536,1.21252068582407e-05,0.000111578248114929,"Plongterm - P2",NA
"WP_011131918.1...5851",2.26090510686238,0.506004810333251,6.62059982740573,2.12324639800557e-05,0.000196331355244152,2.8024349825342,"WP_011131918.1",10,6.65023953825849,1.22151691683982e-05,0.000111578248114929,"Plongterm - P2",NA
"WP_036930841.1...5852",1.32566022872925,0.405517578125,6.25559323530369,3.68371175579276e-05,0.00028822008462906,2.23273175280865,"WP_036930841.1",27,6.64590631826038,1.23003250818941e-05,0.000111578248114929,"Plongterm - P2",NA
"WP_011132768.1...5853",2.53959703445434,-8.28359087308247,7.03167395653128,1.16616525612651e-05,0.000125804494297285,3.42191733052887,"WP_011132768.1",4,6.64583077010017,1.23018152767162e-05,0.000111578248114929,"Plongterm - P2",NA
"WP_011132041.1...5854",1.39482291539511,3.60579140981039,6.21829045860111,3.90107479657098e-05,0.000301909266865058,2.17345698435245,"WP_011132041.1",123,6.62469008641103,1.27263795231611e-05,0.000114698509120135,"Plongterm - P2",NA
"WP_011131885.1...5855",-1.8732320467631,-1.6247140566508,-6.64298371969323,2.05390504762437e-05,0.000192360254656013,2.83676662686045,"WP_011131885.1",11,-6.59992185578698,1.32434955427601e-05,0.00011860841291126,"Plongterm - P2",NA
"WP_011133136.1...5856",1.60909223556519,6.52461051940918,6.48778195290759,2.58918998709443e-05,0.000223454941916513,2.59728927030299,"WP_011133136.1",233,6.59478767106404,1.33534291331706e-05,0.000118845519285219,"Plongterm - P2",NA
"WP_225866769.1...5857",-2.05394538243611,-2.62336778640747,-6.54986399989961,2.35917931849107e-05,0.000209966959345705,2.69348494182163,"WP_225866769.1",11,-6.57624012605265,1.37586406359573e-05,0.000121691330842256,"Plongterm - P2",NA
"WP_011131775.1...5858",1.13618135452271,-0.0375523567199707,6.41918750007082,2.87123168077772e-05,0.000240507877260439,2.49037638406598,"WP_011131775.1",19,6.55417414002569,1.42576383319945e-05,0.000125134349781534,"Plongterm - P2",NA
"WP_011132256.1...5859",-1.79237667719523,3.68142096201579,-6.56015246459562,2.32320213340541e-05,0.000208065398614422,2.70937491635159,"WP_011132256.1",12,-6.55131542846357,1.43236650381953e-05,0.000125134349781534,"Plongterm - P2",NA
"WP_011131862.1...5860",-2.59637053807576,5.4474523862203,-6.16579433078699,4.23024031405549e-05,0.000318722868106615,2.08970790859862,"WP_011131862.1",47,-6.5430598945455,1.45161528240152e-05,0.000126042692813401,"Plongterm - P2",NA
"WP_002806014.1...5861",1.60638443628947,1.59797604878744,7.25693649687547,8.47580676397004e-06,9.99020350098143e-05,3.75163924650205,"WP_002806014.1",7,6.51993854063835,1.50698811457336e-05,0.000130057640918331,"Plongterm - P2",NA
"WP_011133203.1...5862",0.933104038238526,3.54402144749959,5.97593240733282,5.68834139968145e-05,0.00040031266551777,1.78357287455746,"WP_011133203.1",115,6.49927414167472,1.55835836371248e-05,0.000133680862043769,"Plongterm - P2",NA
"WP_011133315.1...5863",0.812292893727625,2.18023904164632,5.672116112297,9.23307093103105e-05,0.00057666197393808,1.28315162627632,"WP_011133315.1",64,6.46900736782413,1.63694958850691e-05,0.000139581809223583,"Plongterm - P2",NA
"WP_011131703.1...5864",-2.98351208368937,2.05370155970256,-6.08957738055978,4.76142322387598e-05,0.000354987783811487,1.96742519646589,"WP_011131703.1",36,-6.43903905630263,1.7188830208895e-05,0.000145695798913491,"Plongterm - P2",NA
"WP_011132721.1...5865",1.4369641939799,3.52346722284953,5.99054728767946,5.55914043372194e-05,0.00039384159092637,1.80731843801878,"WP_011132721.1",99,6.42677866865041,1.75363592371571e-05,0.000147761985524922,"Plongterm - P2",NA
"WP_011131827.1...5866",1.21529277165731,-0.194521427154541,6.06447214821972,4.95147648371194e-05,0.000367234505875302,1.92696708477733,"WP_011131827.1",25,6.41080218642838,1.80003466686045e-05,0.000150779374447605,"Plongterm - P2",NA
"WP_011131661.1...5867",1.0610343615214,6.35913960138957,6.00511315802087,5.43345343913009e-05,0.000386861884866062,1.83095444398817,"WP_011131661.1",132,6.40434184757677,1.81916161106326e-05,0.000151246315110923,"Plongterm - P2",NA
"WP_011132024.1...5868",1.95163170496623,-2.15790828069051,6.60122690886922,2.18526545335891e-05,0.000200762451973103,2.77266528138957,"WP_011132024.1",8,6.40176458507635,1.82685155892407e-05,0.000151246315110923,"Plongterm - P2",NA
"WP_011132822.1...5869",1.15045785903931,2.07597541809082,5.83140732714956,7.15079198651764e-05,0.0004780623375024,1.54713751021334,"WP_011132822.1",59,6.39452791409507,1.84862734916047e-05,0.00015216447082107,"Plongterm - P2",NA
"WP_011133163.1...5870",1.3077654838562,5.13445933659871,5.94037818079335,6.01607930362275e-05,0.000415295634465358,1.72568049544975,"WP_011133163.1",103,6.38637701311401,1.87348128523974e-05,0.000153323985642609,"Plongterm - P2",NA
"WP_011132177.1...5871",-1.67794720331828,1.91801293690999,-6.03388877160678,5.19389379785365e-05,0.000376882877605193,1.87756073481448,"WP_011132177.1",26,-6.37537793226859,1.90757814145195e-05,0.000155222358481576,"Plongterm - P2",NA
"WP_011131853.1...5872",-2.2392856280009,4.12341213226319,-6.00787764202352,5.40993992734765e-05,0.000386861884866062,1.83543699230854,"WP_011131853.1",33,-6.36631160070373,1.93617385493932e-05,0.00015665406644509,"Plongterm - P2",NA
"WP_011132424.1...5873",-1.24699703852336,0.229675134023031,-7.25583856064156,8.48886673889574e-06,9.99020350098143e-05,3.75004864579228,"WP_011132424.1",9,-6.33990595828957,2.02205498475995e-05,0.000162646120753074,"Plongterm - P2",NA
"WP_011133067.1...5874",1.24141645431519,6.79853709538778,6.28712805879558,3.50995632670161e-05,0.000277676544956838,2.28268844831644,"WP_011133067.1",217,6.33660280511144,2.03307650941343e-05,0.000162646120753074,"Plongterm - P2",NA
"WP_011132413.1...5875",1.60380252202352,0.0336926778157543,7.13930594477362,1.00045235250413e-05,0.000113066996029039,3.58031078469714,"WP_011132413.1",6,6.29025198137441,2.19457080079704e-05,0.000173794093163384,"Plongterm - P2",NA
"WP_011133113.1...5876",1.48856242497762,4.72490580876668,6.17732703295492,4.15548908574476e-05,0.000315534936613874,2.10813973132885,"WP_011133113.1",225,6.2896277707054,2.19683544728997e-05,0.000173794093163384,"Plongterm - P2",NA
"WP_011819648.1...5877",-2.41843525568644,-2.50681908925374,-6.39546852263421,2.9761856605119e-05,0.000246400487242381,2.45325416523649,"WP_011819648.1",6,-6.27477389494045,2.25145622323271e-05,0.000176539117790854,"Plongterm - P2",NA
"WP_152556148.1...5878",1.61759106318156,-2.54296175638835,7.08674071962902,1.07801377712233e-05,0.000118879477745967,3.50314992030137,"WP_152556148.1",6,6.27346730578964,2.25632861221457e-05,0.000176539117790854,"Plongterm - P2",NA
"WP_011133179.1...5879",1.49505472183227,1.82680130004883,6.56899429277537,2.29274834021032e-05,0.000206637571927816,2.72301885733787,"WP_011133179.1",10,6.25889955776505,2.31140943397135e-05,0.000179860493659847,"Plongterm - P2",NA
"WP_036930403.1...5880",1.1001893679301,1.39990266164144,5.75140619629846,8.12652245367551e-05,0.000521268827659186,1.41499896909787,"WP_036930403.1",35,6.23800971358659,2.39287154141628e-05,0.000185187449726999,"Plongterm - P2",NA
"WP_011131852.1...5881",-2.01137240727742,-2.10486125946045,-7.30845381688663,7.8864144918149e-06,9.59850789431147e-05,3.82609327987867,"WP_011131852.1",3,-6.22983319290605,2.42557289654668e-05,0.000186703557009863,"Plongterm - P2",NA
"WP_011132711.1...5882",1.29855076471965,-1.73036940892537,6.38686887198195,3.01523558685978e-05,0.000247312165721637,2.43977550204397,"WP_011132711.1",13,6.21424605966517,2.48921935645734e-05,0.000189417586786431,"Plongterm - P2",NA
"WP_011132527.1...5883",1.56796757380168,3.87673012415568,5.79395394167277,7.59123199671205e-05,0.000503171416855326,1.48538708023057,"WP_011132527.1",42,6.21383865239209,2.49090624149257e-05,0.000189417586786431,"Plongterm - P2",NA
"WP_011131678.1...5884",-1.73572079340617,0.0294869740804029,-5.88997926709832,6.5152361288865e-05,0.000443908911365281,1.64331198882092,"WP_011131678.1",25,-6.21146993730878,2.50073780307928e-05,0.000189417586786431,"Plongterm - P2",NA
"WP_011132897.1...5885",0.891493320465088,0.247705936431885,5.97388372869268,5.70670443118732e-05,0.00040031266551777,1.78024187534659,"WP_011132897.1",22,6.20195194449909,2.54065577324037e-05,0.000191422953497052,"Plongterm - P2",NA
"WP_011131843.1...5886",1.96528768539429,4.16624085108439,5.8433826641507,7.01572082985145e-05,0.00047124464442021,1.56684006108794,"WP_011131843.1",29,6.18391534172855,2.61814662570139e-05,0.000196223199736778,"Plongterm - P2",NA
"WP_011133151.1...5887",-4.07314920425415,5.25833972295125,-5.86277460411631,6.80267619449901e-05,0.000459100042699839,1.59870215987598,"WP_011133151.1",129,-6.17622015448085,2.65195907547056e-05,0.000197716739448695,"Plongterm - P2",NA
"WP_011131962.1...5888",-2.56217050552368,3.29060697555542,-6.04659988745298,5.09165060254104e-05,0.000371821049129151,1.89811109087548,"WP_011131962.1",10,-6.17072726326265,2.67637490389866e-05,0.000198497805372484,"Plongterm - P2",NA
"WP_011131975.1...5889",1.75197394688924,-0.65648619333903,6.24576837865621,3.73968840565332e-05,0.000291000890144827,2.21713887702208,"WP_011131975.1",10,6.14324962481425,2.80210518565162e-05,0.000206745999190047,"Plongterm - P2",NA
"WP_011132276.1...5890",1.11631441116333,4.5150941212972,5.75174202586394,8.12214492730587e-05,0.000521268827659186,1.41555553486067,"WP_011132276.1",131,6.12378491732221,2.89491184012372e-05,0.000212492497955473,"Plongterm - P2",NA
"WP_011131901.1...5891",1.02947505315145,0.870627562204997,5.95389723178323,5.88917083648754e-05,0.000409081915666257,1.74771431587008,"WP_011131901.1",20,6.11808796887388,2.92268063915694e-05,0.000213430627187665,"Plongterm - P2",NA
"WP_011133273.1...5892",1.1731816927592,-0.487274010976156,6.65014603544134,2.03222798512562e-05,0.00019164851992178,2.84773725457708,"WP_011133273.1",11,6.11029326519611,2.96112825144622e-05,0.000215135032145889,"Plongterm - P2",NA
"WP_011133263.1...5893",1.37404108047486,2.0070842107137,5.78615427684049,7.68650257961706e-05,0.000504404593243073,1.47250281840629,"WP_011133263.1",24,6.09316291780382,3.04750103640674e-05,0.000220286369332142,"Plongterm - P2",NA
"WP_011132709.1...5894",2.33935276667277,-1.01834297180176,6.42745223169499,2.83558830579483e-05,0.000238927677364014,2.50329287543364,"WP_011132709.1",4,6.08378414151951,3.09590574819861e-05,0.000222655039668426,"Plongterm - P2",NA
"WP_011133182.1...5895",1.43206548690796,1.33647314707438,6.68221068478233,1.93811602324322e-05,0.000184662408507745,2.89676396748656,"WP_011133182.1",8,6.07933557981059,3.11914657828697e-05,0.000222827279979334,"Plongterm - P2",NA
"WP_011132972.1...5896",-1.07083050409953,3.28257815043132,-5.57774477321228,0.000107604951266677,0.000641127408383883,1.12508559318617,"WP_011132972.1",90,-6.07734664102968,3.12959662892323e-05,0.000222827279979334,"Plongterm - P2",NA
"WP_011132224.1...5897",0.815337975819907,1.1737551689148,5.44855063663914,0.000132963309110345,0.000739608406926296,0.906697373154526,"WP_011132224.1",37,6.06048099799792,3.2197002196094e-05,0.000228102144911631,"Plongterm - P2",NA
"WP_011132788.1...5898",0.993051369984947,1.41088088353475,6.17572788977259,4.16577023057642e-05,0.000315534936613874,2.10558506354948,"WP_011132788.1",16,6.04805917503336,3.28780083579457e-05,0.000231214133729939,"Plongterm - P2",NA
"WP_011133009.1...5899",2.75484800338745,-4.5091773668925,7.36306433116007,7.30896636687431e-06,9.12979658458685e-05,3.9046338177537,"WP_011133009.1",1,6.04656378737873,3.2961003614591e-05,0.000231214133729939,"Plongterm - P2",NA
"WP_011132247.1...5900",1.14348491032918,1.67171462376912,5.54081858488849,0.000114286550963284,0.0006642614227417,1.06290063882704,"WP_011132247.1",47,6.041799750117,3.32268799644973e-05,0.000231936652301197,"Plongterm - P2",NA
"WP_011133082.1...5901",-1.22552220026652,1.66927687327067,-5.72801082573946,8.43768828269589e-05,0.000538801260742554,1.37618732580643,"WP_011133082.1",24,-6.03277825827744,3.3736542343459e-05,0.000234345542912613,"Plongterm - P2",NA
"WP_011133161.1...5902",1.76040665308635,-2.28257211049398,6.18161049736326,4.12808202920496e-05,0.000315534936613874,2.11498088924772,"WP_011133161.1",9,6.02957153895401,3.39196730424576e-05,0.000234473856371163,"Plongterm - P2",NA
"WP_011131655.1...5903",0.904972235361736,3.01162687937419,5.4355730302759,0.000135837395953467,0.000749738185417585,0.884633541168887,"WP_011131655.1",40,6.00803993081529,3.51766255124343e-05,0.000241987993863316,"Plongterm - P2",NA
"WP_011133111.1...5904",1.62429412206014,4.60553646087646,5.96354777590305,5.800308894026e-05,0.000404884307112403,1.76342737323069,"WP_011133111.1",277,5.99902230507317,3.57174726992434e-05,0.00024452731309482,"Plongterm - P2",NA
"WP_011132801.1...5905",-2.12949196497599,0.0460440317789721,-6.30236795312692,3.42911456930436e-05,0.00027587904783556,2.3067810014178,"WP_011132801.1",5,-5.99281447737551,3.60948596553679e-05,0.000244832848751258,"Plongterm - P2",NA
"WP_011132148.1...5906",-1.5378368695577,0.0156842867533369,-6.57501254274525,2.27226205976997e-05,0.000206095616121811,2.73229947066883,"WP_011132148.1",7,-5.99263278539484,3.61059678635984e-05,0.000244832848751258,"Plongterm - P2",NA
"WP_011132947.1...5907",1.03402471542359,2.92455180486043,5.64309980289621,9.67677862291061e-05,0.000593953998233824,1.23468285490684,"WP_011132947.1",25,5.9705888935021,3.74806380796639e-05,0.000252949898698775,"Plongterm - P2",NA
"WP_011132477.1...5908",1.05631462732951,1.23202959696452,5.70495548184257,8.7566433319806e-05,0.000551746022333645,1.33786495587687,"WP_011132477.1",22,5.95086068568494,3.87574418698387e-05,0.000259658258967386,"Plongterm - P2",NA
"WP_011132731.1...5909",-2.53188371658325,1.36495590209961,-5.75438673120012,8.0877580616852e-05,0.000521268827659186,1.4199380176668,"WP_011132731.1",13,-5.94905504464993,3.88765580769261e-05,0.000259658258967386,"Plongterm - P2",NA
"WP_011133168.1...5910",-1.7726263999939,1.56427621841431,-5.64868109927151,9.58971781446764e-05,0.000593728615991388,1.24401493766044,"WP_011133168.1",24,-5.94686306358781,3.90216765583009e-05,0.000259658258967386,"Plongterm - P2",NA
"WP_011132923.1...5911",1.09735600153605,0.216863791147868,5.65862531096437,9.43664005412042e-05,0.000586802420832641,1.26063119894621,"WP_011132923.1",21,5.87632423530523,4.40080805276923e-05,0.000291476775215972,"Plongterm - P2",NA
"WP_011132966.1...5912",0.854692935943608,2.40571006139119,5.24823432138633,0.000185451008964588,0.000963803783815959,0.563585651297177,"WP_011132966.1",64,5.87066254646879,4.44362422033921e-05,0.00029177544529006,"Plongterm - P2",NA
"WP_036930997.1...5913",2.27902110417684,-2.07948811848958,5.72114545036925,8.5313653559103e-05,0.000542351083340012,1.36478352581424,"WP_036930997.1",12,5.87031099353397,4.44629716488364e-05,0.00029177544529006,"Plongterm - P2",NA
"WP_011132233.1...5914",1.92366965611776,1.159836769104,5.57140541719558,0.000108722115231622,0.000642407850995147,1.11442330310094,"WP_011132233.1",21,5.83862484594915,4.69426877961798e-05,0.000306634804686973,"Plongterm - P2",NA
"WP_036930592.1...5915",-1.44372320175171,1.42188199361165,-5.45651309539512,0.000131231619436557,0.00073283853363787,0.920223320684163,"WP_036930592.1",28,-5.78617858507182,5.13703735383975e-05,0.000334024711957434,"Plongterm - P2",NA
"WP_011132338.1...5916",-1.47397915522258,0.573529243469239,-5.54569546115329,0.000113379622768613,0.000661690913206987,1.07112425842303,"WP_011132338.1",18,-5.73476438562059,5.61368580285283e-05,0.000362595558418277,"Plongterm - P2",NA
"WP_011132777.1...5917",1.7746122678121,-1.32250706354777,5.76627562526947,7.93506233454551e-05,0.000515960217552183,1.43962675393279,"WP_011132777.1",10,5.73335756333756,5.62736084342972e-05,0.000362595558418277,"Plongterm - P2",NA
"WP_042116110.1...5918",2.58531427383423,2.41539335250854,5.54824453877302,0.000112908601205853,0.000661653695955284,1.07542132752698,"WP_042116110.1",11,5.71278358481479,5.83138165436296e-05,0.000374048985396975,"Plongterm - P2",NA
"WP_011132255.1...5919",1.21141640345255,-0.889155705769856,6.03143257939291,5.21389936012802e-05,0.000376882877605193,1.8735871276335,"WP_011132255.1",11,5.69880188524409,5.974435642296e-05,0.00038150656298787,"Plongterm - P2",NA
"WP_011132838.1...5920",0.743397871653233,2.67286777496338,5.15125488106886,0.000218301435601018,0.0010793793204717,0.395544777391461,"WP_011132838.1",33,5.68554081096752,6.11351079142854e-05,0.000388644614597957,"Plongterm - P2",NA
"WP_011131952.1...5921",-2.64707708358765,6.08036057154338,-5.40365945263866,0.000143186521116707,0.000781216881494983,0.83027802850683,"WP_011131952.1",180,-5.66893108782373,6.29249665507012e-05,0.000397437982779667,"Plongterm - P2",NA
"WP_011133267.1...5922",-1.60612916946411,-0.489276727040608,-5.70559823162054,8.74758118163213e-05,0.000551746022333645,1.33893433389661,"WP_011133267.1",11,-5.66754731632846,6.30765337838516e-05,0.000397437982779667,"Plongterm - P2",NA
"WP_011132535.1...5923",1.81178045272827,-0.133524099985759,5.7934754717288,7.59704035280162e-05,0.000503171416855326,1.48459694141405,"WP_011132535.1",8,5.6640061829207,6.34661422871705e-05,0.000398131218576788,"Plongterm - P2",NA
"WP_011132101.1...5924",-2.11698071161906,-3.14195569356283,-6.00726701688936,5.41512437534081e-05,0.000386861884866062,1.83444697007922,"WP_011132101.1",4,-5.65017886756013,6.50117367213471e-05,0.000405970221463409,"Plongterm - P2",NA
"WP_011132663.1...5925",1.66578022638956,-1.29395262400309,6.26405571917186,3.63620792394887e-05,0.000286075142746032,2.24615154269675,"WP_011132663.1",5,5.64631619792231,6.54504957151334e-05,0.000405970221463409,"Plongterm - P2",NA
