"","logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","contrast","log.sca.pval"
"WP_011133137.1...117",-0.480710983276367,4.54381262461344,-3.37079597996793,0.00491659509931785,0.0508504054115694,-2.20929537786101,"WP_011133137.1",110,-3.5204655436992,0.00301038650904215,0.0359926210472292,"C2 - C1",2.52137774096167
"WP_011133301.1...118",0.572751998901367,-0.211831092834473,3.39836667750301,0.00466100914400797,0.0504824007048782,-2.15781414169563,"WP_011133301.1",19,3.52039222084929,0.00301084354893218,0.0359926210472292,"C2 - C1",2.52131181094381
"WP_011132114.1...119",-0.742005666097006,1.89687061309815,-3.39045052420929,0.00473299279280322,0.0504824007048782,-2.17259687084222,"WP_011132114.1",16,-3.51584146874208,0.00303934585821236,0.0359926210472292,"C2 - C1",2.51721987716037
"WP_036930987.1...120",-0.856067021687826,0.132149442036947,-3.8153276033749,0.00208730404402714,0.032538805685278,-1.37982443489493,"WP_036930987.1",6,-3.51165159082528,0.00306582660821871,0.0359926210472292,"C2 - C1",2.51345241087212
"WP_036930268.1...121",1.00801658630371,-2.50746949513753,3.94385441868298,0.00163305744446518,0.028359436596566,-1.14122015280067,"WP_036930268.1",4,3.50523143445752,0.00310685164018561,0.0359926210472292,"C2 - C1",2.50767948488056
"WP_011131639.1...122",0.713509877522787,3.00589186350505,3.22174067123009,0.00656317534166481,0.0602965270098755,-2.48725510760239,"WP_011131639.1",33,3.50381369524445,0.00311598481588725,0.0359926210472292,"C2 - C1",2.5064046673
"WP_011133024.1...123",1.10597928365071,0.585858853658042,3.44295845063614,0.00427565047277269,0.0479404865828675,-2.07452779054279,"WP_011133024.1",8,3.50311742004718,0.00312048009834478,0.0359926210472292,"C2 - C1",2.50577858289774
"WP_011133035.1...124",-1.54285113016764,-3.43785762786865,-4.03547877526755,0.00137208257122975,0.0261536720059626,-0.971746199599852,"WP_011133035.1",1,-3.50100023768557,0.00313418891141603,0.0359926210472292,"C2 - C1",2.50387483023088
"WP_011132830.1...125",0.578069051106769,1.05097624460856,3.17809884371491,0.00714265978043332,0.0631748293623419,-2.5684632900973,"WP_011132830.1",38,3.49185439301982,0.0031941039596716,0.0363872323085789,"C2 - C1",2.49565095282591
"WP_011131679.1...126",-0.746630350748698,0.745701154073079,-3.80446162633557,0.00213118731796355,0.032538805685278,-1.4000365579175,"WP_011131679.1",7,-3.47884204480829,0.00328132778536879,0.0369172393308546,"C2 - C1",2.48395038397956
"WP_011133041.1...127",0.610559463500977,2.91997890472412,3.1895944609151,0.00698523129315222,0.0624247724462585,-2.54708233520712,"WP_011133041.1",32,3.47633857107063,0.00329838007764318,0.0369172393308546,"C2 - C1",2.48169930135603
"WP_011133169.1...128",-1.25483067830403,3.08547649383545,-3.29971386141785,0.00564250724025739,0.0546593898648063,-2.34194357237995,"WP_011133169.1",12,-3.47341535524471,0.00331840353535771,0.0369172393308546,"C2 - C1",2.47907080260255
"WP_011132987.1...129",0.915475209554036,-2.68232860565186,3.64727397970745,0.00288217717442461,0.0387190593998173,-1.6929556811737,"WP_011132987.1",6,3.45144303566045,0.00347284830985264,0.0383359379320167,"C2 - C1",2.45931418577437
"WP_011132645.1...130",0.86455790201823,-2.33786907196045,4.67634778980803,0.000415697215863839,0.013569938950475,0.192666772684713,"WP_011132645.1",3,3.43018111350684,0.0036291294169324,0.0397529253054749,"C2 - C1",2.4401975443215
"WP_011132243.1...131",-0.691930770874025,3.34119027455648,-3.13032227145142,0.00783581759365103,0.0657389825898212,-2.65723871642129,"WP_011132243.1",41,-3.42023150560573,0.00370465346021635,0.0402704315064739,"C2 - C1",2.43125241045243
"WP_011132501.1...132",0.455979029337563,2.2122173945109,3.09202813449598,0.00843952699968909,0.0667660358197626,-2.72828371783069,"WP_011132501.1",68,3.41506497125511,0.00374448723914506,0.0403950744586558,"C2 - C1",2.42660764510908
"WP_011133063.1...133",0.445380528767901,1.00397332509359,3.05698753449444,0.00903242106165358,0.0687662543514699,-2.79319487137794,"WP_011133063.1",41,3.40844537099455,0.00379614897635443,0.0405800210838984,"C2 - C1",2.42065675242517
"WP_011132331.1...134",-0.87054443359375,0.404238446553549,-3.36587998486595,0.00496362805632595,0.0508504054115694,-2.2184732553932,"WP_011132331.1",10,-3.40559336206106,0.00381862557952415,0.0405800210838984,"C2 - C1",2.41809292259508
"WP_036930795.1...135",-1.50011761983236,-2.98374188741048,-3.46133391188775,0.00412635330314424,0.0466343420926777,-2.04020192475898,"WP_036930795.1",3,-3.38706566624288,0.00396790710747007,0.0418540720076843,"C2 - C1",2.40143850365127
"WP_011132682.1...136",0.645872751871744,4.71931934356689,3.31787979311137,0.00544732900331671,0.0538680312550208,-2.30805693906665,"WP_011132682.1",150,3.38102477042243,0.00401782612506254,0.0420690029565371,"C2 - C1",2.39600886165442
"WP_011132620.1...137",0.65934944152832,3.10894578297933,3.25439490011422,0.00616057320584914,0.0577148437179551,-2.42643094519779,"WP_011132620.1",17,3.37489441371279,0.00406912399771183,0.0422102704432358,"C2 - C1",2.39049907576443
"WP_011132213.1...138",0.997063954671223,-3.03350391387939,3.46576384159473,0.0040911550870821,0.0466343420926777,-2.03192644683724,"WP_011132213.1",6,3.37235050677827,0.004090602051381,0.0422102704432358,"C2 - C1",2.38821276819062
"WP_011131791.1...139",-0.667418162027997,1.46346391042074,-3.26384582820382,0.00604873606191957,0.0574226676811565,-2.40881826808066,"WP_011131791.1",16,-3.36703069140937,0.00413588252137303,0.0423704799311885,"C2 - C1",2.38343180575648
"WP_011132098.1...140",-1.01789792378743,3.42527955373128,-3.18747309832172,0.0070140193759841,0.0624247724462585,-2.55102846380793,"WP_011132098.1",15,-3.36061177540218,0.0041911830120057,0.0424220614771915,"C2 - C1",2.37766337486912
"WP_011133138.1...141",-0.849290847778319,3.56544806162516,-3.14353791631147,0.00763762672375994,0.0651256314648752,-2.63269673578427,"WP_011133138.1",22,-3.35669574957481,0.004225281384904,0.0424220614771915,"C2 - C1",2.37414436367479
"WP_011132300.1...142",0.586330413818359,-0.15265572865804,3.59810341073262,0.00316856638303081,0.0408491397853601,-1.78473805069789,"WP_011132300.1",10,3.35612320503315,0.00423028983831545,0.0424220614771915,"C2 - C1",2.37362987591839
"WP_011132593.1...143",0.492019017537433,1.61533756256104,3.14572162714715,0.00760536319037313,0.0651256314648752,-2.628640391025,"WP_011132593.1",24,3.3468796272413,0.00431197254083517,0.0429388034835614,"C2 - C1",2.36532401345252
"WP_011132158.1...144",0.84891128540039,-1.52293071746826,3.4647276086762,0.00409936126880698,0.0466343420926777,-2.03386222275526,"WP_011132158.1",7,3.33906003499541,0.00438229591140463,0.0433360373461124,"C2 - C1",2.35829830036016
"WP_011133217.1...145",0.596450805664066,1.7596347173055,3.09558283451202,0.00838158872754521,0.0667660358197626,-2.72169339885857,"WP_011133217.1",26,3.32849623076493,0.00447911340688154,0.0439879826993056,"C2 - C1",2.34880794149384
"WP_011131762.1...146",0.677471160888673,0.799499320983886,3.09433657060478,0.00840185643339987,0.0667660358197626,-2.72400404800772,"WP_011131762.1",24,3.31079798473487,0.00464610704671825,0.045075909807696,"C2 - C1",2.33291078823714
"WP_011133176.1...147",-0.824936548868813,2.21894105275472,-3.37703671058949,0.00485753350500862,0.0508504054115694,-2.19764360265474,"WP_011133176.1",8,-3.31006018955767,0.00465320136357536,0.045075909807696,"C2 - C1",2.33224815331298
"WP_011133246.1...148",-0.638331095377606,2.94676825205485,-3.0629735974929,0.00892827908376914,0.0687662543514699,-2.78211300843412,"WP_011133246.1",27,-3.3020504613986,0.00473091552730319,0.0455190791275658,"C2 - C1",2.32505480641214
"WP_011132245.1...149",0.475436528523762,1.49720668792725,3.02300469316132,0.00964692463699001,0.072301161489862,-2.85604789219962,"WP_011132245.1",30,3.29776537998548,0.00477301941497924,0.0456159707847681,"C2 - C1",2.32120679907159
"WP_011133135.1...150",-0.681945164998373,2.95740400950114,-3.36763218324105,0.00494681248366686,0.0508504054115694,-2.21520205950708,"WP_011133135.1",10,-3.28876518374186,0.00486266806533385,0.0461629288335693,"C2 - C1",2.31312537516017
"WP_011132530.1...151",0.593662261962889,0.761344718933105,2.97413238492371,0.0106040708877363,0.0765683656882128,-2.94625095202677,"WP_011132530.1",43,3.26285624922112,0.0051301789999091,0.0478848835434128,"C2 - C1",2.28986748141517
"WP_011132402.1...152",-0.539605458577474,1.5891211827596,-3.16859727333351,0.00727545318239794,0.0639521316773745,-2.58612973345254,"WP_011132402.1",18,-3.26240491590033,0.00513496614804487,0.0478848835434128,"C2 - C1",2.28946241511749
"WP_011131692.1...153",0.891448974609375,0.122896512349447,3.4174011112323,0.00449240586892429,0.0495905888166526,-2.1222652993891,"WP_011131692.1",6,3.26146640541941,0.00514493481892006,0.0478848835434128,"C2 - C1",2.28862012293511
"WP_011132004.1...154",0.64343516031901,0.162848854064941,3.92129529847502,0.00170477878550569,0.0292482528983146,-1.18303155382861,"WP_011132004.1",6,3.2493337264845,0.00527554661338814,0.0485472896083733,"C2 - C1",2.27773253529484
"WP_011132112.1...155",-0.8199036916097,3.54876384735107,-3.0070061878173,0.00995041935303701,0.0737989435350245,-2.88560170212805,"WP_011132112.1",29,-3.24753347585506,0.00529520491141702,0.0485472896083733,"C2 - C1",2.27611722910215
"WP_011132827.1...156",0.527558008829754,-0.80643367767334,3.11169520984708,0.00812389986759749,0.0659253504297616,-2.6918096690802,"WP_011132827.1",20,3.24541939799746,0.0053183828503555,0.0485472896083733,"C2 - C1",2.27422040265468
"WP_011132459.1...157",0.52688280741374,1.58216673533122,2.95463786670386,0.0110115984148986,0.0776263175386915,-2.98216422646054,"WP_011132459.1",75,3.22079646558631,0.00559585752143605,0.0505343161460685,"C2 - C1",2.25213335180027
"WP_011133316.1...158",0.576145807902017,1.79221363067627,2.93603695351609,0.0114148776419238,0.0796803223632329,-3.01639288636944,"WP_011133316.1",40,3.21982985775747,0.00560703788699356,0.0505343161460685,"C2 - C1",2.2512665093453
"WP_011132979.1...159",-0.95627784729004,2.24305489857992,-3.30148231263327,0.00562320208528896,0.0546593898648063,-2.33864517671722,"WP_011132979.1",6,-3.21646549600842,0.00564612486347695,0.0505362379559968,"C2 - C1",2.24824952170461
"WP_011133062.1...160",0.48948605855306,-0.153112983703613,3.21557131715116,0.00664214699067967,0.0606308802226144,-2.49874098486444,"WP_011133062.1",16,3.21371937887522,0.00567822898381987,0.0505362379559968,"C2 - C1",2.24578709782562
"WP_011132527.1...161",0.652828852335615,3.65094432830811,2.96524511003217,0.0107879712576782,0.0765683656882128,-2.96262830094166,"WP_011132527.1",29,3.20827683585545,0.00574239123410042,0.0506045892999231,"C2 - C1",2.2409072219714
"WP_011131642.1...162",0.524305979410807,0.691179211934408,2.91943213975069,0.0117871929631273,0.0810867767125282,-3.0469154170111,"WP_011131642.1",37,3.20683449533531,0.00575951497023991,0.0506045892999231,"C2 - C1",2.23961408855903
"WP_011133252.1...163",-0.62298901875814,4.18754393259684,-2.92993810682339,0.0115502567290373,0.0799098838176374,-3.02760730647164,"WP_011133252.1",39,-3.20275154510051,0.00580826300905195,0.0506045892999231,"C2 - C1",2.23595372619333
"WP_011133237.1...164",-0.55055872599284,6.11639474232991,-3.0119847865646,0.00985497283499256,0.0734737241729288,-2.87640739139525,"WP_011133237.1",104,-3.20110337843069,0.00582805663285631,0.0506045892999231,"C2 - C1",2.2344762367206
"WP_011131719.1...165",-0.961446762084961,0.912826093037923,-3.07585295077932,0.00870824264962382,0.0681348216102435,-2.75825975235984,"WP_011131719.1",11,-3.18932204586934,0.00597150106446922,0.051417996917014,"C2 - C1",2.22391648594365
"WP_011132015.1...166",1.02520624796549,0.298176383972168,3.05972313394497,0.008984679717923,0.0687662543514699,-2.78813088946167,"WP_011132015.1",11,3.18750349795004,0.00599395188779798,0.051417996917014,"C2 - C1",2.22228674736764
"WP_011133199.1...167",-0.81464449564616,-0.165485191345215,-3.55927470216262,0.00341499467747315,0.0425338695846037,-1.85724747104479,"WP_011133199.1",5,-3.17879935578103,0.00610256973598647,0.0520362832577529,"C2 - C1",2.21448724906259
"WP_011131681.1...168",-0.541004816691081,0.428706041971842,-3.05434993548894,0.00907869088348058,0.0687662543514699,-2.79807684394509,"WP_011131681.1",19,-3.17511280868323,0.00614915821648274,0.0521214363111394,"C2 - C1",2.2111843325105
"WP_011132862.1...169",-0.71211306254069,2.22413679758708,-3.09648818652841,0.00836689573095573,0.0667660358197626,-2.72001474754343,"WP_011132862.1",13,-3.16562358637135,0.00627070076579899,0.0528371472810518,"C2 - C1",2.2026839230108
"WP_011132803.1...170",-1.01675542195638,-0.0850417455037436,-3.40213159107257,0.00462716179977628,0.0504824007048782,-2.15078315625587,"WP_011132803.1",4,-3.16185425036372,0.00631963632667472,0.0529362478187341,"C2 - C1",2.1993079131516
"WP_011133244.1...171",-1.03822453816732,0.377784156799317,-3.11016200942606,0.00814807701940874,0.0659253504297616,-2.69465412463451,"WP_011133244.1",7,-3.14460620170575,0.00654841530178701,0.0544090219333204,"C2 - C1",2.18386378534517
"WP_011133275.1...172",0.517885843912758,1.26875972747803,2.85179256936567,0.0134316823298881,0.0853871233828599,-3.17090260456216,"WP_011133275.1",45,3.14287119871235,0.00657187624475499,0.0544090219333204,"C2 - C1",2.18231062337545
"WP_011133205.1...173",0.487815856933595,0.921118227640788,2.83880550435446,0.0137723583085598,0.0866728597152733,-3.19464069280333,"WP_011133205.1",44,3.13673187610884,0.00665556113209115,0.0547393028960857,"C2 - C1",2.17681532316489
"WP_225866766.1...174",-1.22066942850748,2.76165879567464,-2.96817496684901,0.0107269988201111,0.0765683656882128,-2.95723011613325,"WP_225866766.1",12,-3.13432533458535,0.00668865077522396,0.0547393028960857,"C2 - C1",2.17466147864035
"WP_011132359.1...175",0.640718460083006,0.259341875712077,2.88748205100922,0.0125376307784725,0.0834313674826265,-3.10555335098604,"WP_011132359.1",28,3.11838895945525,0.00691190716565485,0.0562431760222429,"C2 - C1",2.16040210353185
"WP_011133016.1...176",-1.41826184590658,-1.51581516265869,-3.16280297528642,0.00735764152065958,0.0641380467990419,-2.59690054476661,"WP_011133016.1",3,-3.11277962713376,0.0069922254488331,0.0565734604496496,"C2 - C1",2.1553845772836
"WP_011131975.1...177",-0.746259689331057,-0.939595095316569,-3.38854893142748,0.00475045062812758,0.0504824007048782,-2.17614778006705,"WP_011131975.1",6,-3.10303573477849,0.00713393819878187,0.0573939434749457,"C2 - C1",2.14667065726908
"WP_011132702.1...178",0.597899754842124,1.03753477732341,2.87205595327259,0.0129166348209115,0.0843728806650369,-3.13381958087301,"WP_011132702.1",27,3.09624168061766,0.0072344202874887,0.0578753622999096,"C2 - C1",2.14059626427291
"WP_036930995.1...179",0.480230967203776,0.456537055969238,2.99130490354991,0.0102574794319991,0.0749059010829061,-2.91458261705737,"WP_036930995.1",19,3.08712385727814,0.00737146432280595,0.0586422636629926,"C2 - C1",2.13244623206693
"WP_011133300.1...180",-0.499794006347653,3.01510461171468,-3.12951737937664,0.00784805269681854,0.0657389825898212,-2.65873305526992,"WP_011133300.1",14,-3.08103303668916,0.00746443255833493,0.059051955350383,"C2 - C1",2.12700320148895
"WP_173027942.1...181",0.730358759562176,-1.5988982518514,3.57985480169638,0.00328205493639966,0.0417289841913671,-1.81881302899035,"WP_173027942.1",5,3.07572659833485,0.00754636851368022,0.059370324660114,"C2 - C1",2.12226199060732
"WP_036930417.1...182",-0.88916269938151,0.117083930969238,-3.27722281693643,0.00589391069511656,0.0563283814083623,-2.38388290981992,"WP_036930417.1",5,-3.06791495564193,0.0076686001421093,0.059475197314015,"C2 - C1",2.11528390672154
"WP_011133255.1...183",0.860020319620766,-2.6603598912557,3.31312370419734,0.00549776441230408,0.0539918380904897,-2.31692991904468,"WP_011133255.1",5,3.0671799688331,0.00768020052960611,0.059475197314015,"C2 - C1",2.11462744041583
"WP_011132329.1...184",0.7032470703125,-2.34085597991943,3.18898742824123,0.00699345698292053,0.0624247724462585,-2.54821155426668,"WP_011132329.1",8,3.0668763636139,0.00768499740574351,0.059475197314015,"C2 - C1",2.1143562747708
"WP_011132353.1...185",0.703049977620444,-0.8033966700236,3.25652774504671,0.00613515453586923,0.0577148437179551,-2.42245651437459,"WP_011132353.1",7,3.05246034050258,0.0079161907074822,0.0607488993235417,"C2 - C1",2.1014837518318
"WP_011131953.1...186",-0.960509618123376,-0.300539207458496,-3.49843565647715,0.00384075331043954,0.0455769392838825,-1.97089169016001,"WP_011131953.1",3,-3.05131199746169,0.00793489836669856,0.0607488993235417,"C2 - C1",2.10045863148817
"WP_011133289.1...187",-1.36158434549968,-0.855526415506999,-3.22938788571524,0.0064665893951624,0.0601857731941912,-2.47301523845838,"WP_011133289.1",2,-3.04736727899394,0.007999493493441,0.0609159290623529,"C2 - C1",2.096937510504
"WP_011131808.1...188",0.520784378051758,1.46256402333577,2.80624658780292,0.0146642343742099,0.0892886656932992,-3.25404917420208,"WP_011131808.1",26,3.01715323062723,0.00851168654143069,0.0644714980584963,"C2 - C1",2.06998437845053
"WP_036930592.1...189",0.583553314208985,0.419864590962728,2.80953171844985,0.0145717319476072,0.0892886656932992,-3.24806186978912,"WP_036930592.1",25,3.01310015546632,0.00858279971454065,0.0646661735106132,"C2 - C1",2.06637102191346
"WP_011132575.1...190",0.705486933390299,-0.442301877339681,3.0547601262146,0.00907147971224854,0.0687662543514699,-2.79731765425954,"WP_011132575.1",9,3.00898348937532,0.00865562547883405,0.0648716351676826,"C2 - C1",2.06270154336442
"WP_011132525.1...191",0.711753845214844,1.64282855987549,2.8556298881012,0.0133326187856076,0.0853871233828599,-3.16388428846966,"WP_011132525.1",17,2.99804708543148,0.00885205334065491,0.0656933740484714,"C2 - C1",2.05295597776757
